#seq_id	start_pos	end_pos	seq_len	action	div	agg_cont_cov	top_tax_name	sample
ctg19036	1	19643	19643	EXCLUDE	prok:CFB group bacteria	91	Fluviicola chungangensis	Quesada_SQIIe_Phumuli
ctg22766	1	75028	75028	EXCLUDE	fung:ascomycetes	94	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19360	1	16969	16969	EXCLUDE	prok:CFB group bacteria	100	Pedobacter agri	Quesada_SQIIe_Phumuli
ctg22373	1	45988	45988	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22260	1	38936	38936	EXCLUDE	fung:ascomycetes	95	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg17364	1	9426	9426	EXCLUDE	prok:g-proteobacteria	100	Luteimonas fraxinea	Quesada_SQIIe_Phumuli
ctg19337	1	19230	19230	EXCLUDE	plnt:plants	27	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg19016	1	17935	17935	EXCLUDE	anml:insects	54	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21685	1	33501	33501	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg23075	1	148940	148940	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg17385	1	10264	10264	EXCLUDE	prok:g-proteobacteria	100	Luteimonas fraxinea	Quesada_SQIIe_Phumuli
ctg21991	1	45878	45878	EXCLUDE	prok:CFB group bacteria	98	Flavobacterium panacis	Quesada_SQIIe_Phumuli
ctg18965	1	16084	16084	EXCLUDE	prok:b-proteobacteria	100	Methylobacillus methanolivorans	Quesada_SQIIe_Phumuli
ctg22487	1	48452	48452	EXCLUDE	prok:CFB group bacteria	96	Sphingobacterium griseoflavum	Quesada_SQIIe_Phumuli
ctg19037	1	13912	13912	EXCLUDE	prok:b-proteobacteria	100	Comamonas koreensis	Quesada_SQIIe_Phumuli
ctg22423	1	53397	53397	EXCLUDE	fung:ascomycetes	96	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg18986	1	20098	20098	EXCLUDE	prok:CFB group bacteria	28	Cnuella takakiae	Quesada_SQIIe_Phumuli
ctg21185	1	23707	23707	EXCLUDE	prok:b-proteobacteria	100	Variovorax sp. 67-131	Quesada_SQIIe_Phumuli
ctg18344	1	12833	12833	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21799	1	34544	34544	EXCLUDE	prok:b-proteobacteria	100	Comamonas koreensis	Quesada_SQIIe_Phumuli
ctg19400	1	17211	17211	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium fabacearum	Quesada_SQIIe_Phumuli
ctg21743	1	36749	36749	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22776	1	73656	73656	EXCLUDE	prok:CFB group bacteria	98	Flavobacterium panacis	Quesada_SQIIe_Phumuli
ctg18327	1	13235	13235	EXCLUDE	anml:insects	43	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg19378	1	18133	18133	EXCLUDE	anml:insects	21	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg19368	1	17651	17651	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas shirazensis	Quesada_SQIIe_Phumuli
ctg21796	1	33918	33918	EXCLUDE	prok:a-proteobacteria	96	Brevundimonas sp. UBA7506	Quesada_SQIIe_Phumuli
ctg19322	1	17817	17817	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22780	1	69095	69095	EXCLUDE	prok:g-proteobacteria	100	Luteimonas fraxinea	Quesada_SQIIe_Phumuli
ctg22238	1	44069	44069	EXCLUDE	prok:b-proteobacteria	100	Acidovorax antarcticus	Quesada_SQIIe_Phumuli
ctg21208	1	28444	28444	EXCLUDE	prok:b-proteobacteria	100	Pseudorhodoferax aquiterrae	Quesada_SQIIe_Phumuli
ctg22477	1	50236	50236	EXCLUDE	fung:ascomycetes	95	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21681	1	30903	30903	EXCLUDE	prok:a-proteobacteria	94	Novosphingobium sp.	Quesada_SQIIe_Phumuli
ctg21727	1	30656	30656	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19436	1	14979	14979	EXCLUDE	prok:b-proteobacteria	98	Acidovorax sp. SCN 65-28	Quesada_SQIIe_Phumuli
ctg22416	1	55595	55595	EXCLUDE	prok:g-proteobacteria	100	Acinetobacter albensis	Quesada_SQIIe_Phumuli
ctg22434	1	55221	55221	EXCLUDE	prok:CFB group bacteria	98	Pedobacter ghigonis	Quesada_SQIIe_Phumuli
ctg19354	1	17353	17353	EXCLUDE	prok:a-proteobacteria	100	Brucella thiophenivorans	Quesada_SQIIe_Phumuli
ctg22465	1	44031	44031	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg21782	1	34959	34959	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19365	1	16942	16942	EXCLUDE	prok:b-proteobacteria	100	Acidovorax radicis	Quesada_SQIIe_Phumuli
ctg22774	1	72358	72358	EXCLUDE	prok:a-proteobacteria	100	Sphingopyxis witflariensis	Quesada_SQIIe_Phumuli
ctg19386	1	13493	13493	EXCLUDE	prok:b-proteobacteria	95	Methylophilus rhizosphaerae	Quesada_SQIIe_Phumuli
ctg19019	1	13978	13978	EXCLUDE	plnt:plants	48	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg22754	1	65514	65514	EXCLUDE	prok:g-proteobacteria	98	Stenotrophomonas rhizophila	Quesada_SQIIe_Phumuli
ctg21200	1	28386	28386	EXCLUDE	prok:b-proteobacteria	95	Acidovorax antarcticus	Quesada_SQIIe_Phumuli
ctg22351	1	45118	45118	EXCLUDE	fung:ascomycetes	97	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22382	1	49343	49343	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19356	1	19332	19332	EXCLUDE	prok:b-proteobacteria	100	Pseudorhodoferax soli	Quesada_SQIIe_Phumuli
ctg18958	1	17556	17556	EXCLUDE	prok:CFB group bacteria	93	Sphingobacterium griseoflavum	Quesada_SQIIe_Phumuli
ctg21907	1	39994	39994	EXCLUDE	prok:CFB group bacteria	98	Leadbetterella sp. UBA7673	Quesada_SQIIe_Phumuli
ctg18953	1	14818	14818	EXCLUDE	fung:ascomycetes	83	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19274	1	17229	17229	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg18335	1	15259	15259	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg20852	1	23804	23804	EXCLUDE	prok:a-proteobacteria	92	Devosia riboflavina	Quesada_SQIIe_Phumuli
ctg21720	1	38977	38977	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22278	1	29156	29156	EXCLUDE	plnt:plants	47	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg22032	1	38323	38323	EXCLUDE	prok:b-proteobacteria	98	Pseudacidovorax intermedius	Quesada_SQIIe_Phumuli
ctg18415	1	18297	18297	EXCLUDE	anml:insects	48	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg18320	1	14041	14041	EXCLUDE	prok:a-proteobacteria	100	Sphingopyxis italica	Quesada_SQIIe_Phumuli
ctg22474	1	47583	47583	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19335	1	16331	16331	EXCLUDE	prok:b-proteobacteria	100	Methylobacillus methanolivorans	Quesada_SQIIe_Phumuli
ctg18323	1	11877	11877	EXCLUDE	prok:a-proteobacteria	100	Sphingobium limneticum	Quesada_SQIIe_Phumuli
ctg22410	1	45135	45135	EXCLUDE	prok:b-proteobacteria	76	Acidovorax radicis	Quesada_SQIIe_Phumuli
ctg18318	1	13442	13442	EXCLUDE	prok:b-proteobacteria	100	Acidovorax radicis	Quesada_SQIIe_Phumuli
ctg20856	1	30482	30482	EXCLUDE	prok:CFB group bacteria	88	Pedobacter jeongneungensis	Quesada_SQIIe_Phumuli
ctg17383	1	12192	12192	REVIEW	plnt:plants	14	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg18932	1	17089	17089	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg20854	1	22785	22785	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg23166	1	298365	298365	EXCLUDE	prok:a-proteobacteria	96	Devosia soli	Quesada_SQIIe_Phumuli
ctg22321	1	44639	44639	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19814	1	17549	17549	EXCLUDE	prok:a-proteobacteria	100	Devosia oryziradicis	Quesada_SQIIe_Phumuli
ctg21715	1	34921	34921	EXCLUDE	prok:b-proteobacteria	100	Pseudorhodoferax soli	Quesada_SQIIe_Phumuli
ctg21787	1	11060	11060	EXCLUDE	plnt:plants	85	Abrus precatorius	Quesada_SQIIe_Phumuli
ctg22293	1	51523	51523	EXCLUDE	fung:ascomycetes	95	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19316	1	13307	13307	EXCLUDE	prok:high GC Gram+	96	Microbacterium phyllosphaerae	Quesada_SQIIe_Phumuli
ctg19352	1	16526	16526	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reidholzensis	Quesada_SQIIe_Phumuli
ctg19812	1	20718	20718	EXCLUDE	prok:a-proteobacteria	100	Brevundimonas pondensis	Quesada_SQIIe_Phumuli
ctg22422	1	48291	48291	EXCLUDE	prok:verrucomicrobia	58	Luteolibacter yonseiensis	Quesada_SQIIe_Phumuli
ctg18371	1	13076	13076	EXCLUDE	prok:b-proteobacteria	98	Variovorax sp.	Quesada_SQIIe_Phumuli
ctg22435	1	47355	47355	EXCLUDE	prok:high GC Gram+	91	Pseudoclavibacter terrae	Quesada_SQIIe_Phumuli
ctg19355	1	17538	17538	EXCLUDE	prok:CFB group bacteria	100	Sphingobacterium faecium	Quesada_SQIIe_Phumuli
ctg22019	1	37533	37533	EXCLUDE	prok:g-proteobacteria	53	Luteimonas fraxinea	Quesada_SQIIe_Phumuli
ctg19255	1	15133	15133	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22443	1	46820	46820	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22348	1	41543	41543	EXCLUDE	prok:a-proteobacteria	97	Devosia ginsengisoli	Quesada_SQIIe_Phumuli
ctg22289	1	39310	39310	EXCLUDE	fung:ascomycetes	94	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg18315	1	14981	14981	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas shirazensis	Quesada_SQIIe_Phumuli
ctg22749	1	63045	63045	EXCLUDE	prok:g-proteobacteria	94	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg22405	1	33906	33906	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reidholzensis	Quesada_SQIIe_Phumuli
ctg22346	1	51125	51125	EXCLUDE	prok:CFB group bacteria	96	Pedobacter chitinilyticus	Quesada_SQIIe_Phumuli
ctg20851	1	22259	22259	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium fabacearum	Quesada_SQIIe_Phumuli
ctg19027	1	15610	15610	EXCLUDE	plnt:plants	57	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg22783	1	75389	75389	EXCLUDE	fung:ascomycetes	92	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22462	1	54206	54206	EXCLUDE	prok:b-proteobacteria	69	Methylophilus methylotrophus	Quesada_SQIIe_Phumuli
ctg21193	1	27692	27692	EXCLUDE	prok:g-proteobacteria	87	Luteimonas fraxinea	Quesada_SQIIe_Phumuli
ctg22421	1	49443	49443	EXCLUDE	prok:b-proteobacteria	86	Methylophilus methylotrophus	Quesada_SQIIe_Phumuli
ctg22308	1	47997	47997	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19886	1	16624	16624	EXCLUDE	prok:b-proteobacteria	100	Methylobacillus methanolivorans	Quesada_SQIIe_Phumuli
ctg19308	1	20595	20595	EXCLUDE	prok:a-proteobacteria	89	Brevundimonas sp. UBA7506	Quesada_SQIIe_Phumuli
ctg19408	1	16602	16602	EXCLUDE	anml:insects	66	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg22329	1	40850	40850	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21710	1	32054	32054	EXCLUDE	prok:CFB group bacteria	100	Sphingobacterium faecium	Quesada_SQIIe_Phumuli
ctg19005	1	14592	14592	EXCLUDE	prok:a-proteobacteria	100	Devosia riboflavina	Quesada_SQIIe_Phumuli
ctg22008	1	39642	39642	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg22247	1	44188	44188	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg18332	1	11809	11809	EXCLUDE	prok:b-proteobacteria	97	Pseudorhodoferax soli	Quesada_SQIIe_Phumuli
ctg22360	1	49307	49307	EXCLUDE	prok:CFB group bacteria	100	Sphingobacterium faecium	Quesada_SQIIe_Phumuli
ctg19013	1	14984	14984	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg19925	1	14928	14928	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas shirazensis	Quesada_SQIIe_Phumuli
ctg17392	1	11953	11953	EXCLUDE	anml:insects	48	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg19008	1	17338	17338	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg23072	1	164214	164214	EXCLUDE	prok:CFB group bacteria	98	Flavobacterium johnsoniae	Quesada_SQIIe_Phumuli
ctg19003	1	16471	16471	EXCLUDE	prok:CFB group bacteria	100	Pedobacter jejuensis	Quesada_SQIIe_Phumuli
ctg19350	1	18778	18778	EXCLUDE	anml:insects	34	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg22746	1	74787	74787	EXCLUDE	prok:g-proteobacteria	100	Acinetobacter albensis	Quesada_SQIIe_Phumuli
ctg19810	1	17751	17751	EXCLUDE	fung:ascomycetes	77	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg17362	1	11131	11131	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas morbosilactucae	Quesada_SQIIe_Phumuli
ctg19024	1	14672	14672	EXCLUDE	anml:insects	38	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg22402	1	55676	55676	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21729	1	34259	34259	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19407	1	15792	15792	EXCLUDE	prok:a-proteobacteria	96	Rhizobium populisoli	Quesada_SQIIe_Phumuli
ctg22785	1	69921	69921	EXCLUDE	fung:ascomycetes	51	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19926	1	20260	20260	EXCLUDE	prok:b-proteobacteria	100	Variovorax guangxiensis	Quesada_SQIIe_Phumuli
ctg17393	1	10987	10987	EXCLUDE	plnt:plants	20	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg21999	1	43462	43462	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21213	1	29798	29798	EXCLUDE	prok:CFB group bacteria	100	Dyadobacter luteus	Quesada_SQIIe_Phumuli
ctg22757	1	66333	66333	EXCLUDE	fung:ascomycetes	93	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21768	1	30576	30576	EXCLUDE	prok:g-proteobacteria	59	Stenotrophomonas sp. UBA3236	Quesada_SQIIe_Phumuli
ctg21673	1	36515	36515	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg22418	1	48550	48550	EXCLUDE	fung:ascomycetes	86	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22318	1	44152	44152	EXCLUDE	prok:g-proteobacteria	97	Pseudomonas shirazensis	Quesada_SQIIe_Phumuli
ctg22354	1	42540	42540	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19292	1	18806	18806	EXCLUDE	prok:b-proteobacteria	100	Pseudorhodoferax soli	Quesada_SQIIe_Phumuli
ctg17409	1	10514	10514	EXCLUDE	plnt:plants	30	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg22344	1	45836	45836	EXCLUDE	prok:b-proteobacteria	100	Variovorax sp. 67-131	Quesada_SQIIe_Phumuli
ctg17309	1	12327	12327	EXCLUDE	plnt:plants	55	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg16179	1	6949	6949	EXCLUDE	prok:b-proteobacteria	100	Variovorax sp. 67-131	Quesada_SQIIe_Phumuli
ctg23051	1	121535	121535	EXCLUDE	prok:high GC Gram+	100	Agromyces atrinae	Quesada_SQIIe_Phumuli
ctg23028	1	112694	112694	EXCLUDE	prok:high GC Gram+	100	Agromyces atrinae	Quesada_SQIIe_Phumuli
ctg16080	1	9877	9877	EXCLUDE	plnt:plants	82	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg16697	1	9601	9601	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg16814	1	12885	12885	EXCLUDE	prok:g-proteobacteria	97	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg16583	1	10262	10262	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas mohnii	Quesada_SQIIe_Phumuli
ctg15698	1	6583	6583	EXCLUDE	prok:g-proteobacteria	100	Cellvibrio sp. 79	Quesada_SQIIe_Phumuli
ctg17275	1	9975	9975	EXCLUDE	prok:b-proteobacteria	100	Pseudorhodoferax aquiterrae	Quesada_SQIIe_Phumuli
ctg17247	1	13274	13274	EXCLUDE	prok:CFB group bacteria	100	Dyadobacter luteus	Quesada_SQIIe_Phumuli
ctg16580	1	8664	8664	EXCLUDE	anml:nematodes	75	Plectus sambesii	Quesada_SQIIe_Phumuli
ctg16850	1	10079	10079	EXCLUDE	prok:g-proteobacteria	100	Luteimonas fraxinea	Quesada_SQIIe_Phumuli
ctg16752	1	10770	10770	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg23030	1	141340	141340	EXCLUDE	prok:CFB group bacteria	98	Sphingobacterium griseoflavum	Quesada_SQIIe_Phumuli
ctg16637	1	11187	11187	EXCLUDE	prok:b-proteobacteria	98	Pseudorhodoferax soli	Quesada_SQIIe_Phumuli
ctg15702	1	11547	11547	EXCLUDE	prok:CFB group bacteria	72	Aquiflexum lacus	Quesada_SQIIe_Phumuli
ctg16694	1	10614	10614	EXCLUDE	anml:insects	67	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg17272	1	11281	11281	EXCLUDE	prok:b-proteobacteria	100	Variovorax sp. 67-131	Quesada_SQIIe_Phumuli
ctg16907	1	8528	8528	EXCLUDE	prok:b-proteobacteria	98	Methylobacillus methanolivorans	Quesada_SQIIe_Phumuli
ctg16854	1	11468	11468	EXCLUDE	prok:a-proteobacteria	100	Sphingobium yanoikuyae	Quesada_SQIIe_Phumuli
ctg16174	1	10329	10329	EXCLUDE	prok:a-proteobacteria	100	Brucella pituitosa	Quesada_SQIIe_Phumuli
ctg16711	1	11472	11472	EXCLUDE	prok:CFB group bacteria	100	Flavobacterium microcysteis	Quesada_SQIIe_Phumuli
ctg16926	1	9374	9374	EXCLUDE	plnt:plants	33	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg16577	1	11753	11753	EXCLUDE	anml:insects	61	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg17213	1	12177	12177	EXCLUDE	prok:high GC Gram+	100	Microbacterium phyllosphaerae	Quesada_SQIIe_Phumuli
ctg16866	1	12888	12888	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg17039	1	8536	8536	EXCLUDE	prok:high GC Gram+	95	Microbacterium atlanticum	Quesada_SQIIe_Phumuli
ctg16533	1	10308	10308	EXCLUDE	prok:g-proteobacteria	75	Cellvibrio mixtus	Quesada_SQIIe_Phumuli
ctg16027	1	5961	5961	EXCLUDE	anml:insects	32	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg15943	1	10141	10141	EXCLUDE	plnt:plants	39	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg16656	1	11694	11694	REVIEW	prok:a-proteobacteria	19	Mesorhizobium sophorae	Quesada_SQIIe_Phumuli
ctg16569	1	10878	10878	REVIEW	anml:insects	19	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg16947	1	12898	12898	EXCLUDE	prok:CFB group bacteria	81	Sphingobacterium olei	Quesada_SQIIe_Phumuli
ctg17261	1	12021	12021	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas simiae	Quesada_SQIIe_Phumuli
ctg16858	1	8186	8186	EXCLUDE	prok:b-proteobacteria	100	Comamonas koreensis	Quesada_SQIIe_Phumuli
ctg23049	1	148772	148772	EXCLUDE	prok:g-proteobacteria	100	Acinetobacter albensis	Quesada_SQIIe_Phumuli
ctg17061	1	9608	9608	REVIEW	plnt:plants	18	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg16052	1	7690	7690	EXCLUDE	prok:a-proteobacteria	100	Brevundimonas sp. UBA7838	Quesada_SQIIe_Phumuli
ctg16057	1	10200	10200	EXCLUDE	plnt:plants	61	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg23026	1	137004	137004	EXCLUDE	prok:CFB group bacteria	88	Sphingobacterium griseoflavum	Quesada_SQIIe_Phumuli
ctg17033	1	11623	11623	EXCLUDE	prok:g-proteobacteria	100	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg16852	1	8813	8813	EXCLUDE	prok:firmicutes	100	Paenibacillus sinopodophylli	Quesada_SQIIe_Phumuli
ctg16730	1	9496	9496	EXCLUDE	plnt:plants	44	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg17268	1	13978	13978	EXCLUDE	prok:b-proteobacteria	39	Pseudorhodoferax aquiterrae	Quesada_SQIIe_Phumuli
ctg15883	1	7942	7942	EXCLUDE	prok:a-proteobacteria	89	Novosphingobium piscinae	Quesada_SQIIe_Phumuli
ctg16844	1	6780	6780	EXCLUDE	anml:insects	40	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg16842	1	10794	10794	EXCLUDE	prok:CFB group bacteria	66	Dyadobacter sp.	Quesada_SQIIe_Phumuli
ctg16074	1	12819	12819	EXCLUDE	anml:insects	45	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg23020	1	125327	125327	EXCLUDE	prok:b-proteobacteria	97	Acidovorax antarcticus	Quesada_SQIIe_Phumuli
ctg16552	1	11570	11570	EXCLUDE	anml:insects	42	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg16914	1	12807	12807	EXCLUDE	prok:b-proteobacteria	100	Comamonas odontotermitis	Quesada_SQIIe_Phumuli
ctg16165	1	7345	7345	EXCLUDE	prok:high GC Gram+	100	Microbacterium phyllosphaerae	Quesada_SQIIe_Phumuli
ctg16684	1	12734	12734	EXCLUDE	prok:proteobacteria	100	Bacteriovorax stolpii	Quesada_SQIIe_Phumuli
ctg17244	1	15420	15420	EXCLUDE	prok:verrucomicrobia	45	Luteolibacter yonseiensis	Quesada_SQIIe_Phumuli
ctg16188	1	7212	7212	EXCLUDE	prok:bacteria	34	Pirellula sp.	Quesada_SQIIe_Phumuli
ctg16625	1	9254	9254	EXCLUDE	prok:verrucomicrobia	26	Luteolibacter yonseiensis	Quesada_SQIIe_Phumuli
ctg16562	1	8607	8607	EXCLUDE	prok:b-proteobacteria	95	Variovorax gossypii	Quesada_SQIIe_Phumuli
ctg16190	1	5542	5542	EXCLUDE	anml:insects	90	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg16593	1	11979	11979	EXCLUDE	plnt:plants	50	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg16821	1	10595	10595	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg17026	1	10870	10870	EXCLUDE	prok:firmicutes	58	Paenibacillus xylaniclasticus	Quesada_SQIIe_Phumuli
ctg16841	1	10621	10621	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg16619	1	11169	11169	EXCLUDE	prok:g-proteobacteria	67	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg16840	1	7449	7449	EXCLUDE	prok:b-proteobacteria	97	Variovorax boronicumulans	Quesada_SQIIe_Phumuli
ctg17069	1	11029	11029	EXCLUDE	prok:b-proteobacteria	100	Acidovorax delafieldii	Quesada_SQIIe_Phumuli
ctg16830	1	10259	10259	EXCLUDE	fung:ascomycetes	82	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg23275	1	5905179	5905179	EXCLUDE	prok:g-proteobacteria	96	Pseudomonas flavescens	Quesada_SQIIe_Phumuli
ctg23016	1	121331	121331	EXCLUDE	prok:high GC Gram+	63	Microbacterium caowuchunii	Quesada_SQIIe_Phumuli
ctg16851	1	13842	13842	EXCLUDE	plnt:plants	43	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg16538	1	10401	10401	EXCLUDE	prok:b-proteobacteria	78	Acidovorax radicis	Quesada_SQIIe_Phumuli
ctg16882	1	9305	9305	EXCLUDE	plnt:plants	48	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg23045	1	162201	162201	EXCLUDE	prok:CFB group bacteria	98	Flavobacterium panacis	Quesada_SQIIe_Phumuli
ctg17011	1	10539	10539	EXCLUDE	prok:high GC Gram+	95	Leifsonia sp.	Quesada_SQIIe_Phumuli
ctg16677	1	11693	11693	EXCLUDE	plnt:plants	29	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg17253	1	10097	10097	EXCLUDE	prok:a-proteobacteria	100	Pelagibacterium sp. SCN 64-44	Quesada_SQIIe_Phumuli
ctg16560	1	7284	7284	EXCLUDE	prok:high GC Gram+	97	Nocardioides zeae	Quesada_SQIIe_Phumuli
ctg16665	1	10624	10624	EXCLUDE	prok:a-proteobacteria	100	Sphingobium yanoikuyae	Quesada_SQIIe_Phumuli
ctg16724	1	10363	10363	EXCLUDE	prok:b-proteobacteria	88	Pelomonas saccharophila	Quesada_SQIIe_Phumuli
ctg15993	1	11349	11349	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas simiae	Quesada_SQIIe_Phumuli
ctg16032	1	8217	8217	EXCLUDE	anml:insects	37	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg16849	1	11183	11183	EXCLUDE	prok:CFB group bacteria	100	Chryseobacterium jejuense	Quesada_SQIIe_Phumuli
