isolate	read_id	category	gc_pct	cov_median
Phumuli	m64474e_240130_191737/25758383/ccs	Oomycota	23.82	111164.0
Phumuli	m64474e_240130_191737/110691000/ccs	Oomycota	47.85	313.0
Phumuli	m64474e_240130_191737/145097365/ccs	Oomycota	51.42	28812.0
Phumuli	m64474e_240130_191737/137888340/ccs	Oomycota	22.21	112294.0
Phumuli	m64474e_240130_191737/25496128/ccs	Oomycota	24.37	115284.0
Phumuli	m64474e_240130_191737/116656800/ccs	Oomycota	51.44	114359.0
Phumuli	m64474e_240130_191737/72155914/ccs	Oomycota	48.89	3016.0
Phumuli	m64474e_240130_191737/100861899/ccs	Oomycota	23.13	115132.0
Phumuli	m64474e_240130_191737/38928404/ccs	Oomycota	49.59	68998.0
Phumuli	m64474e_240130_191737/2361712/ccs	Oomycota	22.42	114906.0
Phumuli	m64474e_240130_191737/23267026/ccs	Oomycota	22.06	115978.0
Phumuli	m64474e_240130_191737/64293629/ccs	Oomycota	22.1	115252.0
Phumuli	m64474e_240130_191737/25692586/ccs	Oomycota	22.76	115435.0
Phumuli	m64474e_240130_191737/142082083/ccs	Oomycota	48.89	3480.0
Phumuli	m64474e_240130_191737/140247319/ccs	Oomycota	23.72	115144.0
Phumuli	m64474e_240130_191737/70650469/ccs	Oomycota	52.21	273.0
Phumuli	m64474e_240130_191737/113116347/ccs	Oomycota	47.85	4961.0
Phumuli	m64474e_240130_191737/25627037/ccs	Oomycota	49.64	19131.0
Phumuli	m64474e_240130_191737/25625316/ccs	Oomycota	22.11	115062.0
Phumuli	m64474e_240130_191737/147129995/ccs	Oomycota	24.61	114906.0
Phumuli	m64474e_240130_191737/90376959/ccs	Oomycota	48.57	131401.0
Phumuli	m64474e_240130_191737/85657188/ccs	Oomycota	43.6	47438.0
Phumuli	m64474e_240130_191737/105909066/ccs	Oomycota	20.58	117944.0
Phumuli	m64474e_240130_191737/37554731/ccs	Oomycota	48.97	263.0
Phumuli	m64474e_240130_191737/107808706/ccs	Oomycota	52.41	14497.0
Phumuli	m64474e_240130_191737/16780025/ccs	Oomycota	19.83	110528.0
Phumuli	m64474e_240130_191737/83820810/ccs	Oomycota	20.92	118510.0
Phumuli	m64474e_240130_191737/31197739/ccs	Oomycota	44.03	47350.0
Phumuli	m64474e_240130_191737/146803374/ccs	Oomycota	22.92	114826.0
Phumuli	m64474e_240130_191737/51906099/ccs	Oomycota	19.28	116846.0
Phumuli	m64474e_240130_191737/123472732/ccs	Oomycota	19.39	110511.0
Phumuli	m64474e_240130_191737/109052186/ccs	Oomycota	22.96	115349.0
Phumuli	m64474e_240130_191737/127468251/ccs	Oomycota	49.18	326.0
Phumuli	m64474e_240130_191737/98107898/ccs	Oomycota	47.86	65561.0
Phumuli	m64474e_240130_191737/157155782/ccs	Oomycota	22.35	113851.0
Phumuli	m64474e_240130_191737/2687289/ccs	Oomycota	22.03	110103.0
Phumuli	m64474e_240130_191737/43778650/ccs	Oomycota	48.28	1243.0
Phumuli	m64474e_240130_191737/109314975/ccs	Oomycota	49.48	68470.0
Phumuli	m64474e_240130_191737/5701724/ccs	Oomycota	18.96	110346.0
Phumuli	m64474e_240130_191737/140444298/ccs	Oomycota	26.75	114911.0
Phumuli	m64474e_240130_191737/114491503/ccs	Oomycota	49.7	130751.0
Phumuli	m64474e_240130_191737/143854361/ccs	Oomycota	20.43	110603.0
Phumuli	m64474e_240130_191737/73402734/ccs	Oomycota	49.67	130707.0
Phumuli	m64474e_240130_191737/146080602/ccs	Oomycota	52.99	4548.0
Phumuli	m64474e_240130_191737/64751161/ccs	Oomycota	47.04	795.0
Phumuli	m64474e_240130_191737/16254382/ccs	Oomycota	50.02	107351.0
Phumuli	m64474e_240130_191737/115408909/ccs	Oomycota	49.05	212522.0
Phumuli	m64474e_240130_191737/177343288/ccs	Oomycota	51.41	114359.0
Phumuli	m64474e_240130_191737/89918299/ccs	Oomycota	48.99	212413.0
Phumuli	m64474e_240130_191737/93782941/ccs	Oomycota	49.07	210635.0
Phumuli	m64474e_240130_191737/5047855/ccs	Oomycota	48.85	35572.0
Phumuli	m64474e_240130_191737/40698154/ccs	Oomycota	49.18	2400.0
Phumuli	m64474e_240130_191737/152372594/ccs	Oomycota	49.37	3288.0
Phumuli	m64474e_240130_191737/169478379/ccs	Oomycota	48.56	42119.0
Phumuli	m64474e_240130_191737/57543195/ccs	Oomycota	49.94	121542.0
Phumuli	m64474e_240130_191737/31196322/ccs	Oomycota	24.2	115050.0
Phumuli	m64474e_240130_191737/57018540/ccs	Oomycota	49.83	162986.0
Phumuli	m64474e_240130_191737/20841619/ccs	Oomycota	19.75	110534.0
Phumuli	m64474e_240130_191737/64555656/ccs	Oomycota	49.2	317.0
Phumuli	m64474e_240130_191737/70779083/ccs	Oomycota	52.52	13364.0
Phumuli	m64474e_240130_191737/12125134/ccs	Oomycota	49.41	31259.0
Phumuli	m64474e_240130_191737/85723692/ccs	Oomycota	51.21	203601.0
Phumuli	m64474e_240130_191737/78121662/ccs	Oomycota	21.09	110620.0
Phumuli	m64474e_240130_191737/2361691/ccs	Oomycota	47.58	66151.0
Phumuli	m64474e_240130_191737/5375370/ccs	Oomycota	47.34	100072.0
Phumuli	m64474e_240130_191737/155191406/ccs	Oomycota	50.53	624.0
Phumuli	m64474e_240130_191737/106234658/ccs	Oomycota	24.69	114858.0
Phumuli	m64474e_240130_191737/75040770/ccs	Oomycota	20.83	110009.0
Phumuli	m64474e_240130_191737/110166093/ccs	Oomycota	48.41	23226.0
Phumuli	m64474e_240130_191737/90572514/ccs	Oomycota	49.65	162905.0
Phumuli	m64474e_240130_191737/180553338/ccs	Oomycota	21.15	110004.0
Phumuli	m64474e_240130_191737/83625917/ccs	Oomycota	48.78	1127.0
Phumuli	m64474e_240130_191737/105513405/ccs	Oomycota	50.89	343.0
Phumuli	m64474e_240130_191737/74449136/ccs	Oomycota	52.66	162647.0
Phumuli	m64474e_240130_191737/84543075/ccs	Oomycota	48.86	892.0
Phumuli	m64474e_240130_191737/148636899/ccs	Oomycota	22.86	111804.0
Phumuli	m64474e_240130_191737/43648017/ccs	Oomycota	51.62	306.0
Phumuli	m64474e_240130_191737/126878867/ccs	Oomycota	47.52	84677.0
Phumuli	m64474e_240130_191737/93126702/ccs	Oomycota	21.62	110925.0
Phumuli	m64474e_240130_191737/85592657/ccs	Oomycota	50.38	341.0
Phumuli	m64474e_240130_191737/64030403/ccs	Oomycota	22.84	112005.0
Phumuli	m64474e_240130_191737/83034588/ccs	Oomycota	18.73	110497.0
Phumuli	m64474e_240130_191737/69207409/ccs	Oomycota	24.18	114795.0
Phumuli	m64474e_240130_191737/73008475/ccs	Oomycota	46.68	1868.0
Phumuli	m64474e_240130_191737/68684557/ccs	Oomycota	24.7	114514.0
Phumuli	m64474e_240130_191737/78381519/ccs	Oomycota	49.0	212463.0
Phumuli	m64474e_240130_191737/63899209/ccs	Oomycota	48.55	322.0
Phumuli	m64474e_240130_191737/84543480/ccs	Oomycota	43.49	47467.0
Phumuli	m64474e_240130_191737/23004012/ccs	Oomycota	24.62	114882.0
Phumuli	m64474e_240130_191737/86772549/ccs	Oomycota	46.51	1189.0
Phumuli	m64474e_240130_191737/106431283/ccs	Oomycota	23.68	111415.0
Phumuli	m64474e_240130_191737/168494361/ccs	Oomycota	48.76	673.0
Phumuli	m64474e_240130_191737/9898468/ccs	Oomycota	22.48	116977.0
Phumuli	m64474e_240130_191737/113903125/ccs	Oomycota	25.04	114820.0
Phumuli	m64474e_240130_191737/110758731/ccs	Oomycota	50.95	374.0
Phumuli	m64474e_240130_191737/124128074/ccs	Oomycota	22.43	116103.0
Phumuli	m64474e_240130_191737/61408008/ccs	Oomycota	49.29	311.0
Phumuli	m64474e_240130_191737/29491721/ccs	Oomycota	22.22	111886.0
Phumuli	m64474e_240130_191737/87622069/ccs	Oomycota	25.16	111432.0
Phumuli	m64474e_240130_191737/62129572/ccs	Oomycota	27.67	111566.0
Phumuli	m64474e_240130_191737/73861378/ccs	Oomycota	20.32	110458.0
Phumuli	m64474e_240130_191737/3081476/ccs	Oomycota	48.45	123204.0
Phumuli	m64474e_240130_191737/138086712/ccs	Oomycota	21.98	115259.0
Phumuli	m64474e_240130_191737/46270025/ccs	Oomycota	48.9	311.0
Phumuli	m64474e_240130_191737/32048913/ccs	Oomycota	46.84	81726.0
Phumuli	m64474e_240130_191737/43581942/ccs	Oomycota	21.68	116525.0
Phumuli	m64474e_240130_191737/120127960/ccs	Oomycota	55.24	95713.0
Phumuli	m64474e_240130_191737/161940081/ccs	Oomycota	49.45	2656.0
Phumuli	m64474e_240130_191737/25560701/ccs	Oomycota	23.33	115354.0
Phumuli	m64474e_240130_191737/121570056/ccs	Oomycota	47.57	1233.0
Phumuli	m64474e_240130_191737/156565670/ccs	Oomycota	22.06	117069.0
Phumuli	m64474e_240130_191737/17694997/ccs	Oomycota	49.27	35525.0
Phumuli	m64474e_240130_191737/17827754/ccs	Oomycota	23.55	115443.0
Phumuli	m64474e_240130_191737/173212581/ccs	Oomycota	48.96	129065.0
Phumuli	m64474e_240130_191737/106432570/ccs	Oomycota	52.28	16499.0
Phumuli	m64474e_240130_191737/147391150/ccs	Oomycota	19.14	110455.0
Phumuli	m64474e_240130_191737/112985481/ccs	Oomycota	20.39	110613.0
Phumuli	m64474e_240130_191737/158335955/ccs	Oomycota	21.12	110151.0
Phumuli	m64474e_240130_191737/72616425/ccs	Oomycota	19.22	110415.0
Phumuli	m64474e_240130_191737/176030354/ccs	Oomycota	19.98	110360.0
Phumuli	m64474e_240130_191737/1771525/ccs	Oomycota	51.42	203599.0
Phumuli	m64474e_240130_191737/55574954/ccs	Oomycota	47.38	12117.0
Phumuli	m64474e_240130_191737/167052253/ccs	Oomycota	47.18	1189.0
Phumuli	m64474e_240130_191737/175900580/ccs	Oomycota	48.07	1169.0
Phumuli	m64474e_240130_191737/124060058/ccs	Oomycota	52.37	14996.0
Phumuli	m64474e_240130_191737/77267649/ccs	Oomycota	22.66	110897.0
Phumuli	m64474e_240130_191737/171180476/ccs	Oomycota	25.3	110735.0
Phumuli	m64474e_240130_191737/173934482/ccs	Oomycota	47.76	348.0
Phumuli	m64474e_240130_191737/172558161/ccs	Oomycota	21.64	110857.0
Phumuli	m64474e_240130_191737/9177281/ccs	Oomycota	47.69	126226.0
Phumuli	m64474e_240130_191737/162532128/ccs	Oomycota	22.87	116261.0
Phumuli	m64474e_240130_191737/21104174/ccs	Oomycota	52.57	22206.0
Phumuli	m64474e_240130_191737/69272722/ccs	Oomycota	51.7	329.0
Phumuli	m64474e_240130_191737/106824186/ccs	Oomycota	48.86	284.0
Phumuli	m64474e_240130_191737/82052166/ccs	Oomycota	51.34	203599.0
Phumuli	m64474e_240130_191737/122749602/ccs	Oomycota	23.48	114141.0
Phumuli	m64474e_240130_191737/32965215/ccs	Oomycota	49.9	162917.0
Phumuli	m64474e_240130_191737/173934359/ccs	Oomycota	21.93	115457.0
Phumuli	m64474e_240130_191737/124060433/ccs	Oomycota	48.87	313.0
Phumuli	m64474e_240130_191737/87885523/ccs	Oomycota	48.82	35533.0
Phumuli	m64474e_240130_191737/79955267/ccs	Oomycota	23.14	115993.0
Phumuli	m64474e_240130_191737/166593232/ccs	Oomycota	24.79	111983.0
Phumuli	m64474e_240130_191737/103351187/ccs	Oomycota	47.05	2575.0
Phumuli	m64474e_240130_191737/111806300/ccs	Oomycota	23.34	115512.0
Phumuli	m64474e_240130_191737/11405340/ccs	Oomycota	50.13	358.0
Phumuli	m64474e_240130_191737/136972509/ccs	Oomycota	50.05	63622.0
Phumuli	m64474e_240130_191737/6881811/ccs	Oomycota	49.68	162293.0
Phumuli	m64474e_240130_191737/155845673/ccs	Oomycota	43.12	47453.0
Phumuli	m64474e_240130_191737/116458378/ccs	Oomycota	19.56	110413.0
Phumuli	m64474e_240130_191737/39191746/ccs	Oomycota	49.16	212090.0
Phumuli	m64474e_240130_191737/178719464/ccs	Oomycota	49.65	69007.0
Phumuli	m64474e_240130_191737/111346887/ccs	Oomycota	22.69	116021.0
Phumuli	m64474e_240130_191737/37094150/ccs	Oomycota	48.26	936.0
Phumuli	m64474e_240130_191737/34080297/ccs	Oomycota	24.26	116086.0
Phumuli	m64474e_240130_191737/158532934/ccs	Oomycota	21.99	113199.0
Phumuli	m64474e_240130_191737/119540329/ccs	Oomycota	49.96	326.0
Phumuli	m64474e_240130_191737/164364385/ccs	Oomycota	20.13	110177.0
Phumuli	m64474e_240130_191737/6817465/ccs	Oomycota	19.52	110454.0
Phumuli	m64474e_240130_191737/11796826/ccs	Oomycota	21.65	116896.0
Phumuli	m64474e_240130_191737/23528426/ccs	Oomycota	21.52	110582.0
Phumuli	m64474e_240130_191737/56560329/ccs	Oomycota	53.27	5381.0
Phumuli	m64474e_240130_191737/54462262/ccs	Oomycota	50.79	122935.0
Phumuli	m64474e_240130_191737/133497339/ccs	Oomycota	20.36	110474.0
Phumuli	m64474e_240130_191737/117770373/ccs	Oomycota	49.65	322.0
Phumuli	m64474e_240130_191737/170263585/ccs	Oomycota	50.54	122518.0
Phumuli	m64474e_240130_191737/20252323/ccs	Oomycota	48.48	123204.0
Phumuli	m64474e_240130_191737/126879856/ccs	Oomycota	48.51	112857.0
Phumuli	m64474e_240130_191737/166267486/ccs	Oomycota	23.2	111243.0
Phumuli	m64474e_240130_191737/148375677/ccs	Oomycota	48.01	967.0
Phumuli	m64474e_240130_191737/40569337/ccs	Oomycota	19.76	110415.0
Phumuli	m64474e_240130_191737/102367622/ccs	Oomycota	19.56	110431.0
Phumuli	m64474e_240130_191737/32508240/ccs	Oomycota	43.87	47558.0
Phumuli	m64474e_240130_191737/155713598/ccs	Oomycota	22.16	114953.0
Phumuli	m64474e_240130_191737/105316789/ccs	Oomycota	48.19	134146.0
Phumuli	m64474e_240130_191737/115212470/ccs	Oomycota	50.93	343.0
Phumuli	m64474e_240130_191737/105186759/ccs	Oomycota	24.42	115422.0
Phumuli	m64474e_240130_191737/75827362/ccs	Oomycota	18.6	110182.0
Phumuli	m64474e_240130_191737/103154555/ccs	Oomycota	22.97	117331.0
Phumuli	m64474e_240130_191737/127863586/ccs	Oomycota	50.72	1367.0
Phumuli	m64474e_240130_191737/98043991/ccs	Oomycota	20.81	110652.0
Phumuli	m64474e_240130_191737/93390247/ccs	Oomycota	44.43	47691.0
Phumuli	m64474e_240130_191737/97061057/ccs	Oomycota	24.05	115453.0
Phumuli	m64474e_240130_191737/14484709/ccs	Oomycota	24.67	114099.0
Phumuli	m64474e_240130_191737/104794425/ccs	Oomycota	51.66	31984.0
Phumuli	m64474e_240130_191737/141101636/ccs	Oomycota	21.7	110757.0
Phumuli	m64474e_240130_191737/179438020/ccs	Oomycota	48.9	353.0
Phumuli	m64474e_240130_191737/10420767/ccs	Oomycota	43.84	47896.0
Phumuli	m64474e_240130_191737/154864117/ccs	Oomycota	47.48	66176.0
Phumuli	m64474e_240130_191737/120981337/ccs	Oomycota	51.02	132003.0
Phumuli	m64474e_240130_191737/116590555/ccs	Oomycota	47.32	1594.0
Phumuli	m64474e_240130_191737/53086958/ccs	Oomycota	50.99	131898.0
Phumuli	m64474e_240130_191737/137365009/ccs	Oomycota	47.68	322.0
Phumuli	m64474e_240130_191737/86050081/ccs	Oomycota	24.25	115728.0
Phumuli	m64474e_240130_191737/57149936/ccs	Oomycota	46.92	81781.0
Phumuli	m64474e_240130_191737/67766610/ccs	Oomycota	50.85	319.0
Phumuli	m64474e_240130_191737/171837760/ccs	Oomycota	49.51	339.0
Phumuli	m64474e_240130_191737/35391150/ccs	Oomycota	49.76	162557.0
Phumuli	m64474e_240130_191737/51972143/ccs	Oomycota	19.68	110321.0
Phumuli	m64474e_240130_191737/109250822/ccs	Oomycota	49.96	105096.0
Phumuli	m64474e_240130_191737/148439919/ccs	Oomycota	21.98	111366.0
Phumuli	m64474e_240130_191737/119933290/ccs	Oomycota	23.03	113358.0
Phumuli	m64474e_240130_191737/12452947/ccs	Oomycota	21.54	116556.0
Phumuli	m64474e_240130_191737/36897720/ccs	Oomycota	23.43	115023.0
Phumuli	m64474e_240130_191737/171574696/ccs	Oomycota	19.72	110418.0
Phumuli	m64474e_240130_191737/2296400/ccs	Oomycota	48.35	371.0
Phumuli	m64474e_240130_191737/29820746/ccs	Oomycota	48.51	2038.0
Phumuli	m64474e_240130_191737/25692545/ccs	Oomycota	22.69	116261.0
Phumuli	m64474e_240130_191737/171704351/ccs	Oomycota	54.12	310.0
Phumuli	m64474e_240130_191737/41027049/ccs	Oomycota	29.37	113350.0
Phumuli	m64474e_240130_191737/124651677/ccs	Oomycota	20.8	116862.0
Phumuli	m64474e_240130_191737/109970140/ccs	Oomycota	48.74	131631.0
Phumuli	m64474e_240130_191737/58526125/ccs	Oomycota	53.98	109696.0
Phumuli	m64474e_240130_191737/69993538/ccs	Oomycota	50.38	283.0
Phumuli	m64474e_240130_191737/67504879/ccs	Oomycota	47.69	1633.0
Phumuli	m64474e_240130_191737/169608761/ccs	Oomycota	49.18	4306.0
Phumuli	m64474e_240130_191737/132384191/ccs	Oomycota	49.61	130471.0
Phumuli	m64474e_240130_191737/29558444/ccs	Oomycota	25.22	109322.0
Phumuli	m64474e_240130_191737/141757228/ccs	Oomycota	27.8	113220.0
Phumuli	m64474e_240130_191737/86771967/ccs	Oomycota	47.51	101406.0
Phumuli	m64474e_240130_191737/110232116/ccs	Oomycota	21.6	110995.0
Phumuli	m64474e_240130_191737/147521658/ccs	Oomycota	22.79	110787.0
Phumuli	m64474e_240130_191737/137235027/ccs	Oomycota	23.55	115571.0
Phumuli	m64474e_240130_191737/15337196/ccs	Oomycota	46.25	3127.0
Phumuli	m64474e_240130_191737/22743147/ccs	Oomycota	47.93	294.0
Phumuli	m64474e_240130_191737/25100914/ccs	Oomycota	25.95	113350.0
Phumuli	m64474e_240130_191737/87493259/ccs	Oomycota	23.25	115365.0
Phumuli	m64474e_240130_191737/52562189/ccs	Oomycota	26.44	114988.0
Phumuli	m64474e_240130_191737/15861077/ccs	Oomycota	49.7	162978.0
Phumuli	m64474e_240130_191737/56822327/ccs	Oomycota	51.45	203601.0
Phumuli	m64474e_240130_191737/43583260/ccs	Oomycota	24.86	114589.0
Phumuli	m64474e_240130_191737/28771555/ccs	Oomycota	18.84	110407.0
Phumuli	m64474e_240130_191737/116523347/ccs	Oomycota	21.03	118959.0
Phumuli	m64474e_240130_191737/26740247/ccs	Oomycota	22.41	113823.0
Phumuli	m64474e_240130_191737/132317296/ccs	Oomycota	26.77	114391.0
Phumuli	m64474e_240130_191737/66585966/ccs	Oomycota	47.94	1044.0
Phumuli	m64474e_240130_191737/65732894/ccs	Oomycota	22.21	116437.0
Phumuli	m64474e_240130_191737/78054583/ccs	Oomycota	52.23	31761.0
Phumuli	m64474e_240130_191737/145687194/ccs	Oomycota	50.34	162875.0
Phumuli	m64474e_240130_191737/61407405/ccs	Oomycota	52.01	31661.0
Phumuli	m64474e_240130_191737/40502396/ccs	Oomycota	47.96	135294.0
Phumuli	m64474e_240130_191737/168297088/ccs	Oomycota	44.09	47359.0
Phumuli	m64474e_240130_191737/54658056/ccs	Oomycota	47.4	101758.0
Phumuli	m64474e_240130_191737/130745853/ccs	Oomycota	21.88	110791.0
Phumuli	m64474e_240130_191737/151193406/ccs	Oomycota	49.57	339.0
Phumuli	m64474e_240130_191737/39780474/ccs	Oomycota	47.87	127170.0
Phumuli	m64474e_240130_191737/51445930/ccs	Oomycota	21.6	110423.0
Phumuli	m64474e_240130_191737/131795733/ccs	Oomycota	18.02	110116.0
Phumuli	m64474e_240130_191737/151716768/ccs	Oomycota	49.03	335.0
Phumuli	m64474e_240130_191737/53741801/ccs	Oomycota	23.4	110887.0
Phumuli	m64474e_240130_191737/95028420/ccs	Oomycota	21.2	110890.0
Phumuli	m64474e_240130_191737/66194089/ccs	Oomycota	47.04	332.0
Phumuli	m64474e_240130_191737/128648589/ccs	Oomycota	47.64	1724.0
Phumuli	m64474e_240130_191737/116394678/ccs	Oomycota	21.14	115654.0
Phumuli	m64474e_240130_191737/124324107/ccs	Oomycota	49.76	53136.0
Phumuli	m64474e_240130_191737/16516985/ccs	Oomycota	49.99	342.0
Phumuli	m64474e_240130_191737/83165704/ccs	Oomycota	48.24	133953.0
Phumuli	m64474e_240130_191737/128321852/ccs	Oomycota	47.07	37647.0
Phumuli	m64474e_240130_191737/112394516/ccs	Oomycota	48.72	619.0
Phumuli	m64474e_240130_191737/127666367/ccs	Oomycota	48.58	341.0
Phumuli	m64474e_240130_191737/12126518/ccs	Oomycota	49.58	68979.0
Phumuli	m64474e_240130_191737/61277843/ccs	Oomycota	24.46	115047.0
Phumuli	m64474e_240130_191737/120259086/ccs	Oomycota	44.31	47428.0
Phumuli	m64474e_240130_191737/94111564/ccs	Oomycota	22.27	116896.0
Phumuli	m64474e_240130_191737/22612517/ccs	Oomycota	48.25	135687.0
Phumuli	m64474e_240130_191737/45353441/ccs	Oomycota	22.52	110262.0
Phumuli	m64474e_240130_191737/122488883/ccs	Oomycota	26.75	111445.0
Phumuli	m64474e_240130_191737/49613079/ccs	Oomycota	22.14	114662.0
Phumuli	m64474e_240130_191737/101187616/ccs	Oomycota	23.93	115676.0
Phumuli	m64474e_240130_191737/27460474/ccs	Oomycota	21.34	117576.0
Phumuli	m64474e_240130_191737/179111293/ccs	Oomycota	22.61	111765.0
Phumuli	m64474e_240130_191737/46728700/ccs	Oomycota	22.75	116614.0
Phumuli	m64474e_240130_191737/131072952/ccs	Oomycota	49.62	300.0
Phumuli	m64474e_240130_191737/40436403/ccs	Oomycota	52.2	251.0
Phumuli	m64474e_240130_191737/71565764/ccs	Oomycota	49.53	130965.0
Phumuli	m64474e_240130_191737/55838002/ccs	Oomycota	45.24	47396.0
Phumuli	m64474e_240130_191737/101580988/ccs	Oomycota	24.77	115451.0
Phumuli	m64474e_240130_191737/127993569/ccs	Oomycota	47.63	1012.0
Phumuli	m64474e_240130_191737/102892962/ccs	Oomycota	21.97	117517.0
Phumuli	m64474e_240130_191737/50660372/ccs	Oomycota	50.86	315.0
Phumuli	m64474e_240130_191737/104990026/ccs	Oomycota	49.45	322.0
Phumuli	m64474e_240130_191737/12846089/ccs	Oomycota	20.44	110523.0
Phumuli	m64474e_240130_191737/44632156/ccs	Oomycota	49.03	212303.0
Phumuli	m64474e_240130_191737/140118723/ccs	Oomycota	47.22	534.0
Phumuli	m64474e_240130_191737/174588537/ccs	Oomycota	47.76	826.0
Phumuli	m64474e_240130_191737/43319417/ccs	Oomycota	22.21	116455.0
Phumuli	m64474e_240130_191737/118360100/ccs	Oomycota	46.71	37437.0
Phumuli	m64474e_240130_191737/120980341/ccs	Oomycota	20.43	119172.0
Phumuli	m64474e_240130_191737/3343182/ccs	Oomycota	17.09	110295.0
Phumuli	m64474e_240130_191737/126615897/ccs	Oomycota	22.98	111400.0
Phumuli	m64474e_240130_191737/133302958/ccs	Oomycota	19.98	110623.0
Phumuli	m64474e_240130_191737/101253136/ccs	Oomycota	22.46	115219.0
Phumuli	m64474e_240130_191737/21497399/ccs	Oomycota	22.25	117550.0
Phumuli	m64474e_240130_191737/23266526/ccs	Oomycota	52.14	30194.0
Phumuli	m64474e_240130_191737/151520587/ccs	Oomycota	47.05	81831.0
Phumuli	m64474e_240130_191737/121241810/ccs	Oomycota	20.92	110641.0
Phumuli	m64474e_240130_191737/144640579/ccs	Oomycota	20.59	109812.0
Phumuli	m64474e_240130_191737/24184262/ccs	Oomycota	19.99	110245.0
Phumuli	m64474e_240130_191737/145031177/ccs	Oomycota	46.88	529.0
Phumuli	m64474e_240130_191737/88869196/ccs	Oomycota	42.68	35537.0
Phumuli	m64474e_240130_191737/166856123/ccs	Oomycota	24.49	110475.0
Phumuli	m64474e_240130_191737/169608393/ccs	Oomycota	25.46	113360.0
Phumuli	m64474e_240130_191737/112788560/ccs	Oomycota	21.79	116592.0
Phumuli	m64474e_240130_191737/57607188/ccs	Oomycota	48.17	563.0
Phumuli	m64474e_240130_191737/108202036/ccs	Oomycota	21.55	110018.0
Phumuli	m64474e_240130_191737/70911662/ccs	Oomycota	50.96	131922.0
Phumuli	m64474e_240130_191737/180357962/ccs	Oomycota	22.55	115206.0
Phumuli	m64474e_240130_191737/104204298/ccs	Oomycota	47.28	35345.0
Phumuli	m64474e_240130_191737/82314365/ccs	Oomycota	43.75	47288.0
Phumuli	m64474e_240130_191737/44695581/ccs	Oomycota	50.34	853.0
Phumuli	m64474e_240130_191737/78840958/ccs	Oomycota	49.66	69007.0
Phumuli	m64474e_240130_191737/11338132/ccs	Oomycota	48.9	332.0
Phumuli	m64474e_240130_191737/14878946/ccs	Oomycota	49.65	130881.0
Phumuli	m64474e_240130_191737/99616562/ccs	Oomycota	21.68	116310.0
Phumuli	m64474e_240130_191737/168689768/ccs	Oomycota	22.19	115671.0
Phumuli	m64474e_240130_191737/129174279/ccs	Oomycota	21.71	116719.0
Phumuli	m64474e_240130_191737/87362343/ccs	Oomycota	48.79	131222.0
