id	source	Description
Peff-26_005_000318.1	eggnog	domain-containing protein
Peff-26_005_000319.1	eggnog	domain-containing protein
Peff-26_005_000320.1	eggnog	Shugoshin C terminus
Peff-26_005_000321.1	eggnog	Lipopolysaccharide kinase (Kdo/WaaP) family
Peff-26_005_000322.1	eggnog	DUF1767
Peff-26_005_000360.1	eggnog	domain-containing protein
Peff-26_005_000323.1	eggnog	Catalyzes the formation of S-adenosylmethionine from methionine and ATP
Peff-26_005_000324.1	unannotated	Hypothetical protein of unknown function
Peff-26_005_000359.1	blastp	Homology to Peronospora effusa predicted protein RMX67540.1
Peff-26_005_000325.1	blastp	Homology to Peronospora effusa predicted protein UIZ29836.1
Peff-26_005_000358.1	eggnog	Lysin motif
Peff-26_005_000357.1	eggnog	Ctr copper transporter family
Peff-26_005_000326.1	eggnog	Ctr copper transporter family
Peff-26_005_000356.1	eggnog	Binding domain of DNA repair protein Ercc1 (rad10/Swi10)
Peff-26_005_000327.1	eggnog	Trehalose-phosphatase
Peff-26_005_000355.1	eggnog	chitinase activity
Peff-26_005_000328.1	interproscan	PTHR43102 domain-containing protein
Peff-26_005_000354.1	eggnog	Sodium/calcium exchanger protein
Peff-26_005_000329.1	eggnog	Removes the phosphate from trehalose 6-phosphate to produce free trehalose
Peff-26_005_000330.1	eggnog	Removes the phosphate from trehalose 6-phosphate to produce free trehalose
Peff-26_005_000353.1	eggnog	COPI associated protein
Peff-26_005_000331.1	eggnog	domain-containing protein
Peff-26_005_000332.1	eggnog	PCRF
Peff-26_005_000352.1	eggnog	Diacylglycerol kinase accessory domain (presumed)
Peff-26_005_000351.1	eggnog	ubiquitin-like protein transferase activity
Peff-26_005_000333.1	eggnog	Complex1_LYR-like
Peff-26_005_000350.1	blastp	Homology to Phytophthora cinnamomi predicted protein KAG6602895.1
Peff-26_005_000349.1	eggnog	Vacuolar protein sorting protein 11 C terminal
Peff-26_005_000334.1	eggnog	Triose-phosphate Transporter family
Peff-26_005_000335.1	eggnog	Ubiquitin-conjugating enzyme E2, catalytic domain homologues
Peff-26_005_000336.1	eggnog	Phosphoglycerate mutase family
Peff-26_005_000348.1	interproscan	G3DSA:1.25.40.10 domain-containing protein
Peff-26_005_000337.1	blastp	Homology to Peronospora effusa predicted protein RMX64766.1
Peff-26_005_000347.1	eggnog	spectrin binding
Peff-26_005_000338.1	eggnog	Mitochondrial carrier protein
Peff-26_005_000346.1	blastp	Homology to Peronospora effusa predicted protein CAI5702414.1
Peff-26_005_000345.1	unannotated	Hypothetical protein of unknown function
Peff-26_005_000344.1	eggnog	calcium ion export across plasma membrane
Peff-26_005_000343.1	eggnog	high mobility group
Peff-26_005_000342.1	eggnog	calcium ion export across plasma membrane
Peff-26_005_000339.1	eggnog	basic region leucin zipper
Peff-26_005_000341.1	eggnog	Transmembrane amino acid transporter protein
Peff-26_005_000340.1	eggnog	Transmembrane amino acid transporter protein
Peff-26_006_000001.1	eggnog	Protein of unknown function (DUF3712)
Peff-26_006_000560.1	eggnog	NMDA receptor-regulated protein 1
Peff-26_006_000559.1	eggnog	TB2/DP1, HVA22 family
Peff-26_006_000002.1	eggnog	domain-containing protein
Peff-26_006_000558.1	interproscan	SSF50978 domain-containing protein
Peff-26_006_000003.1	eggnog	domain-containing protein
Peff-26_006_000004.1	eggnog	domain-containing protein
Peff-26_006_000557.1	blastp	Homology to Peronospora effusa predicted protein CAI5716608.1
Peff-26_006_000005.1	eggnog	Uncharacterized ACR, COG1678
Peff-26_006_000556.1	eggnog	domain-containing protein
Peff-26_006_000555.1	eggnog	116 kDa U5 small nuclear ribonucleoprotein component N-terminus
Peff-26_006_000554.1	eggnog	PH domain associated with Beige/BEACH
Peff-26_006_000553.1	eggnog	domain-containing protein
Peff-26_006_000006.1	eggnog	Frag1/DRAM/Sfk1 family
Peff-26_006_000552.1	eggnog	Protein of unknown function (DUF726)
Peff-26_006_000551.1	interproscan	G3DSA:3.80.10.10 domain-containing protein
Peff-26_006_000007.1	blastp	Homology to Peronospora effusa predicted protein CAI5716643.1
Peff-26_006_000008.1	eggnog	calcium ion binding
Peff-26_006_000550.1	eggnog	major facilitator superfamily
Peff-26_006_000009.1	eggnog	Homoserine dehydrogenase
Peff-26_006_000549.1	eggnog	Deoxyribonuclease II
Peff-26_006_000548.1	eggnog	Deoxyribonuclease II
Peff-26_006_000547.1	blastp	Homology to Peronospora effusa predicted protein RMX62558.1
Peff-26_006_000010.1	eggnog	May play a role in vesicular transport from endoplasmic reticulum to Golgi
Peff-26_006_000546.1	eggnog	domain-containing protein
Peff-26_006_000011.1	eggnog	SIT4 phosphatase-associated protein
Peff-26_006_000545.1	eggnog	Type III restriction enzyme, res subunit
Peff-26_006_000012.1	eggnog	domain-containing protein
Peff-26_006_000013.1	eggnog	RNA recognition motif
Peff-26_006_000544.1	blastp	Homology to Peronospora effusa predicted protein RQM13976.1
Peff-26_006_000014.1	eggnog	Transmembrane protein 18
Peff-26_006_000543.1	eggnog	nicotinate phosphoribosyltransferase activity
Peff-26_006_000542.1	blastp	Homology to Peronospora effusa predicted protein UIZ29663.1
Peff-26_006_000015.1	eggnog	Protein tyrosine kinase
Peff-26_006_000541.1	eggnog	Secreted RxLR effector peptide protein
Peff-26_006_000016.1	eggnog	Leucine-rich repeat
Peff-26_006_000017.1	eggnog	domain-containing protein
Peff-26_006_000540.1	interproscan	PTHR31827 domain-containing protein
Peff-26_006_000018.1	interproscan	PTHR22538 domain-containing protein
Peff-26_006_000539.1	unannotated	Hypothetical protein of unknown function
Peff-26_006_000538.1	eggnog	domain-containing protein
Peff-26_006_000019.1	eggnog	domain-containing protein
Peff-26_006_000537.1	eggnog	Nuclear segregation protein
Peff-26_006_000020.1	eggnog	Helicase associated domain (HA2) Add an annotation
Peff-26_006_000536.1	eggnog	microtubule nucleation by interphase microtubule organizing center
Peff-26_006_000535.1	eggnog	microtubule nucleation by interphase microtubule organizing center
Peff-26_006_000021.1	interproscan	PTHR40280 domain-containing protein
Peff-26_006_000022.1	eggnog	Peptidyl-tRNA hydrolase
Peff-26_006_000023.1	blastp	Homology to Peronospora effusa predicted protein RMX64741.1
Peff-26_006_000534.1	eggnog	Cwf15/Cwc15 cell cycle control protein
Peff-26_006_000024.1	interproscan	PTHR12242 domain-containing protein
Peff-26_006_000533.1	eggnog	Ubiquitin-2 like Rad60 SUMO-like
Peff-26_006_000025.1	eggnog	RNA recognition motif
Peff-26_006_000532.1	eggnog	domain-containing protein
Peff-26_006_000531.1	eggnog	domain-containing protein
Peff-26_006_000026.1	eggnog	polyadenylation-dependent snoRNA 3'-end processing
Peff-26_006_000530.1	interproscan	PTHR15549 domain-containing protein
Peff-26_006_000027.1	eggnog	Major Facilitator Superfamily
Peff-26_006_000028.1	blastp	Homology to Peronospora farinosa;Peronospora effusa predicted protein RMX64729.1
Peff-26_006_000529.1	blastp	Homology to Peronospora effusa predicted protein RQM14147.1
Peff-26_006_000029.1	eggnog	Rab3 GTPase-activating protein regulatory subunit N-terminus
Peff-26_006_000528.1	eggnog	Belongs to the class I-like SAM-binding methyltransferase superfamily
Peff-26_006_000527.1	eggnog	Rab subfamily of small GTPases
Peff-26_006_000030.1	blastp	Homology to Peronospora effusa predicted protein UIZ29717.1
Peff-26_006_000526.1	eggnog	domain-containing protein
Peff-26_006_000031.1	blastp	Homology to Peronospora effusa predicted protein RQM14028.1
Peff-26_006_000525.1	eggnog	domain-containing protein
Peff-26_006_000524.1	eggnog	Insulinase (Peptidase family M16)
Peff-26_006_000523.1	blastp	Homology to Peronospora effusa predicted protein RQM14026.1
Peff-26_006_000032.1	blastp	Homology to Peronospora effusa predicted protein UIZ22970.1
Peff-26_006_000033.1	eggnog	Prolyl 4-hydroxylase alpha subunit homologues
Peff-26_006_000522.1	eggnog	domain-containing protein
Peff-26_006_000521.1	eggnog	Major Facilitator Superfamily
Peff-26_006_000520.1	unannotated	Hypothetical protein of unknown function
Peff-26_006_000519.1	eggnog	NRDE-2, necessary for RNA interference, domain containing
Peff-26_006_000034.1	interproscan	PTHR37558 domain-containing protein
Peff-26_006_000035.1	blastp	Homology to Peronospora effusa predicted protein RMX70381.1
Peff-26_006_000036.1	eggnog	CG-1
Peff-26_006_000518.1	interproscan	PTHR13359 domain-containing protein
Peff-26_006_000517.1	blastp	Homology to Peronospora effusa predicted protein RQM14017.1
Peff-26_006_000037.1	eggnog	ABC-2 family transporter protein
Peff-26_006_000038.1	eggnog	Transcription factor Tfb4
Peff-26_006_000039.1	eggnog	Tryptophan synthase alpha chain
Peff-26_006_000516.1	eggnog	domain-containing protein
Peff-26_006_000040.1	eggnog	domain-containing protein
Peff-26_006_000515.1	eggnog	Major Facilitator Superfamily
Peff-26_006_000514.1	eggnog	Microtubule binding
Peff-26_006_000041.1	eggnog	Type III restriction enzyme, res subunit
Peff-26_006_000513.1	eggnog	Amino acid permease
Peff-26_006_000042.1	eggnog	AAA domain (Cdc48 subfamily)
Peff-26_006_000512.1	eggnog	histone dephosphorylation
Peff-26_006_000511.1	eggnog	histone dephosphorylation
Peff-26_006_000043.1	eggnog	Sjogren's syndrome/scleroderma autoantigen 1 (Autoantigen p27)
Peff-26_006_000510.1	eggnog	Belongs to the major facilitator superfamily
Peff-26_006_000044.1	interproscan	PTHR31827 domain-containing protein
Peff-26_006_000509.1	unannotated	Hypothetical protein of unknown function
Peff-26_006_000045.1	eggnog	cwf18 pre-mRNA splicing factor
Peff-26_006_000508.1	eggnog	domain-containing protein
Peff-26_006_000507.1	eggnog	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
Peff-26_006_000046.1	eggnog	Serine aminopeptidase, S33
Peff-26_006_000506.1	eggnog	Leucine carboxyl methyltransferase
Peff-26_006_000047.1	eggnog	domain-containing protein
Peff-26_006_000048.1	eggnog	domain-containing protein
Peff-26_006_000505.1	blastp	Homology to Peronospora effusa predicted protein RMX70394.1
Peff-26_006_000504.1	eggnog	domain-containing protein
Peff-26_006_000503.1	blastp	Homology to Peronospora effusa predicted protein RMX70396.1
Peff-26_006_000049.1	eggnog	domain-containing protein
Peff-26_006_000502.1	eggnog	ATP-NAD kinase
Peff-26_006_000501.1	blastp	Homology to Peronospora effusa predicted protein RQM14036.1
Peff-26_006_000500.1	eggnog	domain-containing protein
Peff-26_006_000050.1	blastp	Homology to Peronospora effusa predicted protein RQM14038.1
Peff-26_006_000499.1	eggnog	Nup93/Nic96
Peff-26_006_000051.1	interproscan	PTHR12092 domain-containing protein
Peff-26_006_000498.1	eggnog	Enoyl-CoA hydratase/isomerase
Peff-26_006_000497.1	eggnog	Mitochondrial carrier protein
Peff-26_006_000052.1	eggnog	domain-containing protein
Peff-26_006_000053.1	blastp	Homology to Peronospora effusa predicted protein RMX70376.1
Peff-26_006_000054.1	eggnog	domain-containing protein
Peff-26_006_000055.1	eggnog	Phosphatidylinositol 3- and 4-kinase
Peff-26_006_000496.1	eggnog	domain-containing protein
Peff-26_006_000056.1	eggnog	Iron/zinc purple acid phosphatase-like protein C
Peff-26_006_000057.1	eggnog	Ubiquitin carboxyl-terminal hydrolase
Peff-26_006_000495.1	eggnog	Zinc-binding domain, present in Dystrophin, CREB-binding protein
Peff-26_006_000494.1	interproscan	PTHR20772 domain-containing protein
Peff-26_006_000058.1	interproscan	MSS51 C-terminal domain (PF20179)
Peff-26_006_000493.1	eggnog	Phospholipase D Active site motif
Peff-26_006_000492.1	eggnog	Phospholipase D Active site motif
Peff-26_006_000491.1	eggnog	CoA-transferase family III
Peff-26_006_000490.1	blastp	Homology to Peronospora effusa predicted protein CAI5703132.1
Peff-26_006_000489.1	eggnog	Scavenger mRNA decapping enzyme (DcpS) N-terminal
Peff-26_006_000488.1	eggnog	phosphatidylinositol dephosphorylation
Peff-26_006_000487.1	eggnog	phosphatidylinositol dephosphorylation
Peff-26_006_000486.1	eggnog	Domain in cystathionine beta-synthase and other proteins
Peff-26_006_000485.1	eggnog	HCNGP-like protein
Peff-26_006_000059.1	eggnog	Tryptophan/tyrosine permease family
Peff-26_006_000484.1	eggnog	Sel1-like repeats
Peff-26_006_000060.1	eggnog	domain-containing protein
Peff-26_006_000483.1	eggnog	domain-containing protein
Peff-26_006_000482.1	eggnog	Beta-ketoacyl-acyl-carrier-protein synthase II
Peff-26_006_000061.1	eggnog	domain-containing protein
Peff-26_006_000062.1	eggnog	Glycosyltransferase Family 4
Peff-26_006_000481.1	eggnog	elongation factor-2 kinase activity
Peff-26_006_000480.1	eggnog	Eukaryotic translation initiation factor eIF2A
Peff-26_006_000063.1	eggnog	Catalyzes the hydrolysis of N-formyl-L-kynurenine to L- kynurenine, the second step in the kynurenine pathway of tryptophan degradation
Peff-26_006_000479.1	eggnog	Functions as component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks
Peff-26_006_000478.1	interproscan	PTHR31827 domain-containing protein
Peff-26_006_000477.1	interproscan	PTHR13510 domain-containing protein
Peff-26_006_000476.1	eggnog	Neutral/alkaline non-lysosomal ceramidase, C-terminal
Peff-26_006_000064.1	eggnog	Domain found in Dishevelled, Egl-10, and Pleckstrin
Peff-26_006_000475.1	eggnog	Sugar (and other) transporter
Peff-26_006_000474.1	eggnog	Phosphatidylinositol-4-phosphate 5-Kinase
Peff-26_006_000065.1	eggnog	Broad-Complex, Tramtrack and Bric a brac
Peff-26_006_000066.1	eggnog	Autophagy-related protein 11
Peff-26_006_000067.1	blastp	Homology to Peronospora effusa predicted protein CAI5703163.1
Peff-26_006_000473.1	eggnog	7 transmembrane receptor (Secretin family)
Peff-26_006_000068.1	eggnog	Mechanosensitive ion channel
Peff-26_006_000472.1	eggnog	Mechanosensitive ion channel
Peff-26_006_000069.1	eggnog	peptidyl-lysine monomethylation
Peff-26_006_000471.1	eggnog	domain-containing protein
Peff-26_006_000070.1	eggnog	domain-containing protein
Peff-26_006_000071.1	eggnog	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily
Peff-26_006_000470.1	eggnog	26S proteasome subunit RPN7
Peff-26_006_000072.1	eggnog	Tetratricopeptide repeat
Peff-26_006_000073.1	eggnog	Protein similar to CwfJ C-terminus 1
Peff-26_006_000469.1	blastp	Homology to Peronospora effusa predicted protein RMX64222.1
Peff-26_006_000074.1	eggnog	domain-containing protein
Peff-26_006_000075.1	eggnog	Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase
Peff-26_006_000076.1	unannotated	Hypothetical protein of unknown function
Peff-26_006_000077.1	interproscan	PTHR15430 domain-containing protein
Peff-26_006_000468.1	interproscan	G3DSA:2.100.10.30 domain-containing protein
Peff-26_006_000467.1	unannotated	Hypothetical protein of unknown function
Peff-26_006_000466.1	eggnog	domain-containing protein
Peff-26_006_000465.1	eggnog	Domain in Tre-2, BUB2p, and Cdc16p
Peff-26_006_000078.1	unannotated	Hypothetical protein of unknown function
Peff-26_006_000079.1	eggnog	serine-type endopeptidase activity
Peff-26_006_000464.1	eggnog	Phosphoglycerate mutase family
Peff-26_006_000080.1	eggnog	transposition, RNA-mediated
Peff-26_006_000081.1	eggnog	Bystin
Peff-26_006_000082.1	eggnog	Protein of unknown function (DUF1681)
Peff-26_006_000463.1	blastp	Homology to Peronospora effusa predicted protein RMX68268.1
Peff-26_006_000083.1	eggnog	transmembrane transport
Peff-26_006_000084.1	eggnog	component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome
Peff-26_006_000462.1	eggnog	Alba
Peff-26_006_000085.1	eggnog	Papain family cysteine protease
Peff-26_006_000086.1	eggnog	Serine aminopeptidase, S33
Peff-26_006_000087.1	eggnog	Ig-like domain from next to BRCA1 gene
Peff-26_006_000088.1	eggnog	DNA topoisomerase binding
Peff-26_006_000461.1	blastp	Homology to Peronospora effusa predicted protein CAI5703196.1
Peff-26_006_000460.1	eggnog	POT family
Peff-26_006_000089.1	eggnog	domain-containing protein
Peff-26_006_000459.1	blastp	Homology to Peronospora effusa predicted protein CAI5703202.1
Peff-26_006_000090.1	eggnog	Shwachman-Bodian-Diamond syndrome (SBDS) protein
Peff-26_006_000091.1	blastp	Homology to Peronospora effusa predicted protein RMX63667.1
Peff-26_006_000092.1	blastp	Homology to Peronospora effusa predicted protein RMX63666.1
Peff-26_006_000093.1	eggnog	domain-containing protein
Peff-26_006_000094.1	blastp	Homology to Peronospora effusa predicted protein RMX63662.1
Peff-26_006_000458.1	eggnog	Patatin-like phospholipase
Peff-26_006_000095.1	eggnog	Ribosome-assembly protein 3
Peff-26_006_000457.1	eggnog	Histone methylation protein DOT1
Peff-26_006_000456.1	blastp	Homology to Peronospora effusa predicted protein UIZ22745.1
Peff-26_006_000096.1	eggnog	PHD-finger
Peff-26_006_000097.1	eggnog	AIR carboxylase
Peff-26_006_000098.1	unannotated	Hypothetical protein of unknown function
Peff-26_006_000099.1	eggnog	Domain with 2 conserved Trp (W) residues
Peff-26_006_000100.1	eggnog	Calcineurin-like phosphoesterase
Peff-26_006_000101.1	blastp	Homology to Peronospora effusa predicted protein RMX67677.1
Peff-26_006_000455.1	eggnog	Olfactory receptor 4-like
Peff-26_006_000454.1	blastp	Homology to Peronospora effusa predicted protein RQM17274.1
Peff-26_006_000453.1	blastp	Homology to Peronospora effusa predicted protein RMX67675.1
Peff-26_006_000452.1	eggnog	domain-containing protein
Peff-26_006_000451.1	eggnog	Links covalently the heme group to the apoprotein of cytochrome c
Peff-26_006_000102.1	eggnog	Ribosomal protein S6e
Peff-26_006_000450.1	interproscan	PTHR46557 domain-containing protein
Peff-26_006_000103.1	blastp	Homology to Peronospora effusa predicted protein RQM17257.1
