id	source	Description
Pcub-SC1982_021_000075.1	eggnog	Alpha/beta hydrolase of unknown function (DUF915)
Pcub-SC1982_021_000076.1	eggnog	Alpha/beta hydrolase of unknown function (DUF915)
Pcub-SC1982_021_000187.1	blastp	Homology to Phytophthora pseudosyringae predicted protein KAG7389223.1
Pcub-SC1982_021_000077.1	eggnog	Actin
Pcub-SC1982_021_000186.1	eggnog	Aldehyde dehydrogenase family
Pcub-SC1982_021_000185.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000078.1	blastp	Homology to Phytophthora pseudosyringae predicted protein KAG7389223.1
Pcub-SC1982_021_000184.1	eggnog	Alpha/beta hydrolase of unknown function (DUF915)
Pcub-SC1982_021_000079.1	eggnog	domain-containing protein
Pcub-SC1982_021_000183.1	eggnog	Ribosomal protein L11/L12
Pcub-SC1982_021_000080.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0478858.1
Pcub-SC1982_021_000081.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000182.1	blastp	Homology to Peronosclerospora sorghi predicted protein KAI9920508.1
Pcub-SC1982_021_000181.1	blastp	Homology to Peronosclerospora sorghi predicted protein KAI9920508.1
Pcub-SC1982_021_000082.1	eggnog	SWIRM-associated region 1
Pcub-SC1982_021_000083.1	eggnog	Leucine Rich repeat
Pcub-SC1982_021_000084.1	eggnog	Aromatic amino acid lyase
Pcub-SC1982_021_000180.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000085.1	eggnog	Aromatic amino acid lyase
Pcub-SC1982_021_000179.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000086.1	eggnog	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity
Pcub-SC1982_021_000087.1	eggnog	secreted RxLR effector peptide protein
Pcub-SC1982_021_000088.1	eggnog	MatE
Pcub-SC1982_021_000089.1	eggnog	Belongs to the actin family
Pcub-SC1982_021_000090.1	eggnog	negative regulation of DNA replication
Pcub-SC1982_021_000091.1	blastp	Homology to Phytophthora citrophthora predicted protein KAK1941079.1
Pcub-SC1982_021_000092.1	eggnog	May be involved in fusion of retrograde transport vesicles derived from an endocytic compartment with the Golgi complex
Pcub-SC1982_021_000178.1	eggnog	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family
Pcub-SC1982_021_000093.1	eggnog	ATPase family associated with various cellular activities (AAA)
Pcub-SC1982_021_000177.1	eggnog	Las17-binding protein actin regulator
Pcub-SC1982_021_000176.1	blastp	Homology to Phytophthora cinnamomi predicted protein KAJ8523767.1
Pcub-SC1982_021_000094.1	interproscan	PTHR34117 domain-containing protein
Pcub-SC1982_021_000095.1	blastp	Homology to Phytophthora cactorum predicted protein KAG3182758.1
Pcub-SC1982_021_000175.1	eggnog	1,3-beta-glucan synthase subunit FKS1
Pcub-SC1982_021_000174.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000096.1	eggnog	Sugar (and other) transporter
Pcub-SC1982_021_000173.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000097.1	eggnog	Sugar (and other) transporter
Pcub-SC1982_021_000098.1	eggnog	Phospholipid-translocating P-type ATPase C-terminal
Pcub-SC1982_021_000172.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000171.1	blastp	Homology to Phytophthora aleatoria predicted protein KAG6952669.1
Pcub-SC1982_021_000170.1	eggnog	domain-containing protein
Pcub-SC1982_021_000099.1	eggnog	heat shock factor
Pcub-SC1982_021_000100.1	eggnog	heat shock factor
Pcub-SC1982_021_000169.1	eggnog	ribosomal small subunit export from nucleus
Pcub-SC1982_021_000168.1	eggnog	DNA binding
Pcub-SC1982_021_000167.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_021_000166.1	eggnog	regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization
Pcub-SC1982_021_000101.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_021_000102.1	eggnog	Integral membrane protein DUF92
Pcub-SC1982_021_000103.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_021_000165.1	blastp	Homology to Phytophthora cactorum predicted protein KAG6952894.1
Pcub-SC1982_021_000104.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000105.1	blastp	Homology to Phytophthora cactorum predicted protein KAG6952894.1
Pcub-SC1982_021_000164.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000163.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000162.1	blastp	Homology to Phytophthora palmivora predicted protein POM71455.1
Pcub-SC1982_021_000161.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000106.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000107.1	blastp	Homology to Phytophthora cactorum predicted protein KAG6952894.1
Pcub-SC1982_021_000108.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000109.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000110.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000160.1	blastp	Homology to Phytophthora palmivora predicted protein POM71455.1
Pcub-SC1982_021_000111.1	blastp	Homology to Phytophthora palmivora predicted protein POM71455.1
Pcub-SC1982_021_000159.1	eggnog	Major Facilitator Superfamily
Pcub-SC1982_021_000112.1	interproscan	PTHR31134 domain-containing protein
Pcub-SC1982_021_000158.1	eggnog	Secreted RxLR effector peptide protein
Pcub-SC1982_021_000157.1	interproscan	G3DSA:2.60.40.200 domain-containing protein
Pcub-SC1982_021_000113.1	interproscan	PTHR31134 domain-containing protein
Pcub-SC1982_021_000156.1	blastp	Homology to Phytophthora cinnamomi predicted protein KAG6595760.1
Pcub-SC1982_021_000155.1	interproscan	G3DSA:2.60.40.200 domain-containing protein
Pcub-SC1982_021_000114.1	interproscan	G3DSA:2.60.40.200 domain-containing protein
Pcub-SC1982_021_000115.1	eggnog	RecQ zinc-binding
Pcub-SC1982_021_000154.1	interproscan	G3DSA:2.60.40.200 domain-containing protein
Pcub-SC1982_021_000116.1	eggnog	RecQ zinc-binding
Pcub-SC1982_021_000117.1	interproscan	G3DSA:2.60.40.200 domain-containing protein
Pcub-SC1982_021_000153.1	eggnog	RecQ zinc-binding
Pcub-SC1982_021_000118.1	interproscan	G3DSA:2.60.40.200 domain-containing protein
Pcub-SC1982_021_000152.1	eggnog	RecQ zinc-binding
Pcub-SC1982_021_000151.1	eggnog	RecQ zinc-binding
Pcub-SC1982_021_000119.1	interproscan	G3DSA:2.60.40.200 domain-containing protein
Pcub-SC1982_021_000150.1	eggnog	RecQ zinc-binding
Pcub-SC1982_021_000120.1	interproscan	G3DSA:2.60.40.200 domain-containing protein
Pcub-SC1982_021_000121.1	eggnog	RxLR effector
Pcub-SC1982_021_000149.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0479293.1
Pcub-SC1982_021_000122.1	interproscan	PTHR31134 domain-containing protein
Pcub-SC1982_021_000148.1	blastp	Homology to Phytophthora idaei predicted protein KAG3106958.1
Pcub-SC1982_021_000147.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_021_000146.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_021_000123.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000145.1	interproscan	PTHR22538 domain-containing protein
Pcub-SC1982_021_000124.1	blastp	Homology to Phytophthora lilii predicted protein GMF36987.1
Pcub-SC1982_021_000144.1	blastp	Homology to Phytophthora pseudosyringae predicted protein KAG7375214.1
Pcub-SC1982_021_000125.1	eggnog	domain-containing protein
Pcub-SC1982_021_000126.1	eggnog	histone acetyltransferase activity (VAMP7)
Pcub-SC1982_021_000143.1	eggnog	Protein phosphatase 2A regulatory B subunit (B56 family)
Pcub-SC1982_021_000142.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_021_000127.1	eggnog	function. Source PGD
Pcub-SC1982_021_000141.1	eggnog	Apoptosis-inducing factor, mitochondrion-associated, C-term
Pcub-SC1982_021_000140.1	eggnog	Protein tyrosine kinase
Pcub-SC1982_021_000139.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_021_000128.1	eggnog	Organic solute transporter Ostalpha
Pcub-SC1982_021_000129.1	eggnog	TCP-1/cpn60 chaperonin family
Pcub-SC1982_021_000130.1	eggnog	occurring C-terminal to leucine-rich repeats
Pcub-SC1982_021_000131.1	eggnog	Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases
Pcub-SC1982_021_000138.1	eggnog	occurring C-terminal to leucine-rich repeats
Pcub-SC1982_021_000137.1	eggnog	Protein kinase C conserved region 2 (CalB)
Pcub-SC1982_021_000132.1	blastp	Homology to Phytophthora palmivora predicted protein POM59535.1
Pcub-SC1982_021_000133.1	eggnog	domain-containing protein
Pcub-SC1982_021_000136.1	eggnog	palmitoyl-(protein) hydrolase activity
Pcub-SC1982_021_000134.1	eggnog	palmitoyl-(protein) hydrolase activity
Pcub-SC1982_021_000135.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000340.1	eggnog	domain-containing protein
Pcub-SC1982_022_000339.1	blastp	Homology to Peronospora effusa predicted protein RMX63258.1
Pcub-SC1982_022_000338.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000337.1	eggnog	Subtilase family
Pcub-SC1982_022_000336.1	eggnog	Mannosyltransferase putative
Pcub-SC1982_022_000001.1	eggnog	Mannosyltransferase putative
Pcub-SC1982_022_000002.1	eggnog	Coiled-coil domain-containing protein 87
Pcub-SC1982_022_000335.1	blastp	Homology to Phytophthora cactorum predicted protein KAG2777757.1
Pcub-SC1982_022_000003.1	eggnog	Pectinacetylesterase
Pcub-SC1982_022_000004.1	eggnog	domain-containing protein
Pcub-SC1982_022_000334.1	eggnog	domain-containing protein
Pcub-SC1982_022_000333.1	eggnog	domain-containing protein
Pcub-SC1982_022_000332.1	eggnog	Pectinacetylesterase
Pcub-SC1982_022_000005.1	blastp	Homology to Phytophthora ramorum predicted protein KAH7485389.1
Pcub-SC1982_022_000006.1	eggnog	Acetokinase family
Pcub-SC1982_022_000007.1	blastp	Homology to Phytophthora nicotianae predicted protein XP_008906953.1
Pcub-SC1982_022_000008.1	eggnog	CBF/Mak21 family
Pcub-SC1982_022_000331.1	eggnog	Nucleoporin Nup120/160
Pcub-SC1982_022_000009.1	eggnog	May be involved in fusion of retrograde transport vesicles derived from an endocytic compartment with the Golgi complex
Pcub-SC1982_022_000330.1	eggnog	ER protein Pkr1
Pcub-SC1982_022_000010.1	eggnog	Domain of unknown function (DUF4586)
Pcub-SC1982_022_000329.1	eggnog	domain-containing protein
Pcub-SC1982_022_000011.1	eggnog	Interferon-related developmental regulator (IFRD)
Pcub-SC1982_022_000328.1	eggnog	TIM21
Pcub-SC1982_022_000327.1	eggnog	Domain of unknown function (DUF4586)
Pcub-SC1982_022_000012.1	blastp	Homology to Phytophthora idaei predicted protein KAG3092247.1
Pcub-SC1982_022_000013.1	eggnog	Belongs to the glycosyl hydrolase 1 family
Pcub-SC1982_022_000326.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000014.1	eggnog	domain-containing protein
Pcub-SC1982_022_000325.1	eggnog	Protein DA1
Pcub-SC1982_022_000015.1	blastp	Homology to Phytophthora idaei predicted protein KAG3092247.1
Pcub-SC1982_022_000016.1	eggnog	Protein DA1
Pcub-SC1982_022_000324.1	eggnog	domain-containing protein
Pcub-SC1982_022_000017.1	eggnog	MreB/Mbl protein
Pcub-SC1982_022_000018.1	eggnog	DNA methyltransferase 1-associated protein 1 (DMAP1)
Pcub-SC1982_022_000019.1	eggnog	DNA methyltransferase 1-associated protein 1 (DMAP1)
Pcub-SC1982_022_000323.1	eggnog	RNA recognition motif
Pcub-SC1982_022_000020.1	eggnog	C3HC zinc finger-like
Pcub-SC1982_022_000021.1	blastp	Homology to Phytophthora fragariae predicted protein KAE8938453.1
Pcub-SC1982_022_000022.1	eggnog	Hsp70 protein
Pcub-SC1982_022_000322.1	blastp	Homology to Peronosclerospora sorghi predicted protein KAI9910028.1
Pcub-SC1982_022_000321.1	blastp	Homology to Phytophthora megakarya predicted protein OWZ22145.1
Pcub-SC1982_022_000023.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000024.1	eggnog	CorA-like Mg2+ transporter protein
Pcub-SC1982_022_000025.1	eggnog	RNA binding activity-knot of a chromodomain
Pcub-SC1982_022_000320.1	eggnog	domain-containing protein
Pcub-SC1982_022_000319.1	eggnog	16S rRNA methyltransferase RsmB/F
Pcub-SC1982_022_000026.1	eggnog	Uncharacterised protein family (UPF0160)
Pcub-SC1982_022_000027.1	eggnog	16S rRNA methyltransferase RsmB/F
Pcub-SC1982_022_000318.1	eggnog	16S rRNA methyltransferase RsmB/F
Pcub-SC1982_022_000317.1	eggnog	Uncharacterised protein family (UPF0160)
Pcub-SC1982_022_000028.1	eggnog	Uncharacterised protein family (UPF0160)
Pcub-SC1982_022_000316.1	eggnog	Uncharacterised protein family (UPF0160)
Pcub-SC1982_022_000315.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000029.1	eggnog	16S rRNA methyltransferase RsmB/F
Pcub-SC1982_022_000314.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000030.1	blastp	Homology to Phytophthora cactorum predicted protein KAG2777678.1
Pcub-SC1982_022_000313.1	eggnog	Performs the first committed step in the biosynthesis of isoprenes
Pcub-SC1982_022_000031.1	eggnog	domain-containing protein
Pcub-SC1982_022_000312.1	eggnog	WD domain, G-beta repeat
Pcub-SC1982_022_000032.1	eggnog	Mannosyltransferase putative
Pcub-SC1982_022_000033.1	eggnog	Mannosyltransferase putative
Pcub-SC1982_022_000311.1	eggnog	Crinkler (CRN) family protein
Pcub-SC1982_022_000034.1	blastp	Homology to Peronospora farinosa predicted protein CAI5719342.1
Pcub-SC1982_022_000310.1	eggnog	B-cell receptor-associated protein 31-like
Pcub-SC1982_022_000309.1	eggnog	Clathrin-adaptor complex-3 beta-1 subunit C-terminal
Pcub-SC1982_022_000035.1	eggnog	domain-containing protein
Pcub-SC1982_022_000308.1	eggnog	Tetratricopeptide repeats
Pcub-SC1982_022_000036.1	eggnog	Mannosyltransferase putative
Pcub-SC1982_022_000307.1	eggnog	domain-containing protein
Pcub-SC1982_022_000306.1	eggnog	domain-containing protein
Pcub-SC1982_022_000305.1	eggnog	domain-containing protein
Pcub-SC1982_022_000037.1	eggnog	domain-containing protein
Pcub-SC1982_022_000304.1	eggnog	16S rRNA methyltransferase RsmB/F
Pcub-SC1982_022_000038.1	interproscan	PTHR37558 domain-containing protein
Pcub-SC1982_022_000303.1	blastp	Homology to Phytophthora cactorum predicted protein KAF1776154.1
Pcub-SC1982_022_000039.1	eggnog	Extension to Ser/Thr-type protein kinases
Pcub-SC1982_022_000302.1	eggnog	Ribosomal protein L14
Pcub-SC1982_022_000040.1	eggnog	Ribosomal large subunit proteins 60S L5, and 50S L18
Pcub-SC1982_022_000041.1	eggnog	Coiled-coil domain-containing protein 55 (DUF2040)
Pcub-SC1982_022_000301.1	eggnog	domain-containing protein
Pcub-SC1982_022_000300.1	eggnog	2-oxoacid dehydrogenases acyltransferase (catalytic domain)
Pcub-SC1982_022_000042.1	eggnog	Amidohydrolase family
Pcub-SC1982_022_000299.1	eggnog	polynucleotide adenylyltransferase activity
Pcub-SC1982_022_000043.1	eggnog	domain-containing protein
Pcub-SC1982_022_000298.1	eggnog	ribosomal L5P family C-terminus
Pcub-SC1982_022_000044.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000045.1	interproscan	PTHR31145 domain-containing protein
Pcub-SC1982_022_000297.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0478491.1
Pcub-SC1982_022_000046.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000047.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000048.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000296.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000295.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000049.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000050.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000051.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000052.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000294.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000053.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000293.1	blastp	Homology to Phytophthora megakarya predicted protein OWZ09516.1
Pcub-SC1982_022_000292.1	blastp	Homology to Phytophthora lilii predicted protein GMF65383.1
Pcub-SC1982_022_000291.1	eggnog	domain-containing protein
Pcub-SC1982_022_000290.1	eggnog	Phosphopantetheine attachment site
Pcub-SC1982_022_000289.1	blastp	Homology to Phytophthora megakarya predicted protein OWY96431.1
Pcub-SC1982_022_000054.1	interproscan	PTHR31827 domain-containing protein
Pcub-SC1982_022_000288.1	eggnog	Isochorismatase family
Pcub-SC1982_022_000287.1	eggnog	Domain Homologous to E6-AP Carboxyl Terminus with
Pcub-SC1982_022_000055.1	blastp	Homology to Phytophthora pseudosyringae predicted protein KAG7379254.1
Pcub-SC1982_022_000286.1	eggnog	Tetratricopeptide repeat
Pcub-SC1982_022_000056.1	eggnog	Tetratricopeptide repeat
Pcub-SC1982_022_000285.1	blastp	Homology to Phytophthora pseudosyringae predicted protein KAG7379254.1
Pcub-SC1982_022_000057.1	blastp	Homology to Phytophthora cactorum predicted protein KAF1772407.1
Pcub-SC1982_022_000058.1	eggnog	WD40 repeats
Pcub-SC1982_022_000284.1	eggnog	Belongs to the mitochondrial carrier (TC 2.A.29) family
Pcub-SC1982_022_000283.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000059.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_022_000060.1	eggnog	beta-tubulin binding
Pcub-SC1982_022_000282.1	eggnog	C-terminus of AA_permease
Pcub-SC1982_022_000281.1	blastp	Homology to Phytophthora pseudosyringae predicted protein KAG7375786.1
Pcub-SC1982_022_000280.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000279.1	eggnog	domain-containing protein
Pcub-SC1982_022_000278.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000061.1	eggnog	Aminotransferase class-V
Pcub-SC1982_022_000062.1	eggnog	Tub family
Pcub-SC1982_022_000063.1	interproscan	PTHR43404 domain-containing protein
Pcub-SC1982_022_000277.1	eggnog	Removes the formyl group from the N-terminal Met of newly synthesized proteins
Pcub-SC1982_022_000064.1	blastp	Homology to Phytophthora lilii predicted protein GMF20697.1
Pcub-SC1982_022_000276.1	eggnog	domain-containing protein
Pcub-SC1982_022_000065.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_022_000275.1	eggnog	Aminotransferase class-V
Pcub-SC1982_022_000066.1	eggnog	domain-containing protein
Pcub-SC1982_022_000067.1	eggnog	Tat binding protein 1(TBP-1)-interacting protein (TBPIP)
